InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,CustomerName,CustomerEmail
INV000423,BOO9635,Magazine,27,2023-03-27 02:25:10,52.94,C0089,Austria,Books,Samuel Rivas,ramirezshannon@example.com
INV000424,SPO8924,Tennis Racket,47,2023-01-12 22:35:43,69.18,C0094,USA,Sports,Kara Schmidt,jbarajas@example.com
INV000425,BOO9608,Textbook,37,2023-11-14 13:26:47,99.51,C0078,Italy,Books,David Murphy,wmurphy@example.com
INV000426,HOM3947,Clock,40,2024-04-13 05:43:41,24.04,C0067,Portugal,Home & Garden,Robert Contreras,stephanie79@example.net
INV000427,ELE7793,Headphones,27,2023-11-25 03:22:24,5.5,C0060,Portugal,Electronics,Stephanie Gilbert,richard04@example.com
INV000428,CLO5168,Shoes,5,2023-08-02 04:29:03,31.47,C0082,Japan,Clothing,Jacob Obrien,stricklandfrank@example.com
INV000429,BOO7488,Magazine,47,2024-02-01 22:27:27,57.32,C0088,Denmark,Books,Robert Medina,umarshall@example.net
INV000430,HOM1582,Clock,42,2024-03-25 15:22:16,14.44,C0044,Belgium,Home & Garden,Michelle Harris,william40@example.org
INV000430,HOM1917,Mirror,34,2024-05-24 17:17:17,30.64,C0043,Poland,Home & Garden,Shawn Baker,newtoneric@example.com
INV000431,SPO6793,Bicycle,5,2023-07-06 09:20:26,96.99,C0027,Spain,Sports,Timothy Duncan,esanchez@example.com
INV000431,SPO7382,Yoga Mat,12,2023-01-13 00:11:30,59.92,C0081,Austria,Sports,Cynthia Wells,elliottjeffery@example.net
INV000431,ELE7780,Smart Watch,6,2025-02-11 15:52:08,50.21,C0041,France,Electronics,Sherry Wood,samueldaniels@example.com
INV000431,SPO3867,Running Shoes,-8,2024-10-30 23:58:57,38.05,C0028,Belgium,Sports,Brent Jordan,ujenkins@example.org
INV000432,ELE9192,Monitor,10,2023-09-30 22:22:37,19.83,C0065,Japan,Electronics,Michael Snyder,dylanwatts@example.org
INV000433,BOO2609,Cookbook,34,2023-07-20 16:23:31,68.0,C0100,Denmark,Books,John Peterson,kingmichelle@example.org
INV000434,SPO1067,Tennis Racket,20,2024-08-13 15:09:39,93.3,C0092,Spain,Sports,Jason Peters,hannahbrewer@example.com
INV000435,ELE9529,Smartphone,50,2025-04-07 08:06:32,66.24,C0060,Portugal,Electronics,Stephanie Gilbert,richard04@example.com
INV000436,BOO4154,Biography,19,2023-12-24 11:08:57,28.39,C0027,Spain,Books,Timothy Duncan,esanchez@example.com
INV000437,CLO2875,Shoes,1,2025-02-16 03:07:55,95.87,C0020,Japan,Clothing,Linda Burns,hickmannatasha@example.com
INV000438,BOO3319,Textbook,46,2025-05-17 22:43:27,80.6,C0071,Switzerland,Books,Chris Reyes,jasminebrown@example.com
INV000439,SPO1831,Water Bottle,9,2024-07-04 04:18:33,3.87,C0044,Belgium,Sports,Michelle Harris,william40@example.org
INV000440,HOM3932,Mirror,46,2023-04-22 23:10:09,60.02,C0012,France,Home & Garden,Jennifer Rocha,ithomas@example.org
INV000441,BOO6444,Textbook,13,2024-09-08 19:53:10,71.58,C0079,Belgium,Books,Trevor Fisher,ruizkaitlyn@example.org
INV000441,HOM3159,Curtains,6,2023-03-07 17:08:33,81.47,C0097,EIRE,Home & Garden,Paige Carlson,wallkenneth@example.com
INV000442,HOM4796,Clock,15,2024-11-08 15:26:43,15.23,C0088,Denmark,Home & Garden,Robert Medina,umarshall@example.net
INV000443,BOO8426,Magazine,32,2023-01-30 02:44:06,4.0,C0024,Denmark,Books,Jessica Holmes,wrightcaleb@example.org
INV000444,BOO3087,Magazine,33,2024-12-15 04:52:50,11.19,C0022,United Kingdom,Books,Kim Martinez,karroyo@example.com
INV000445,ELE9728,Smart Watch,30,2023-05-01 22:55:42,40.68,C0084,Portugal,Electronics,Michael Burton,terrykevin@example.net
INV000446,HOM6582,Lamp,14,2024-05-01 07:44:46,81.58,C0062,Netherlands,Home & Garden,Steven Flynn,donnacampbell@example.net
INV000447,SPO3835,Dumbbell,43,2025-06-13 09:51:26,67.29,C0044,Belgium,Sports,Michelle Harris,william40@example.org
INV000447,SPO8584,Basketball,21,2024-10-28 20:52:41,55.95,C0015,Canada,Sports,Rebecca Henderson,cruzcaitlin@example.com
INV000447,SPO7208,Tennis Racket,21,2025-06-09 17:53:22,49.94,C0009,Denmark,Sports,Daniel Adams,lynchgeorge@example.net
INV000447,ELE3444,Tablet,29,2024-09-20 05:58:40,53.59,C0075,Portugal,Electronics,Stephanie Freeman,ryan06@example.com
INV000448,BOO5989,Textbook,28,2024-10-10 20:45:34,72.06,C0088,Denmark,Books,Robert Medina,umarshall@example.net
INV000449,SPO3089,Helmet,19,2024-03-25 17:54:33,7.18,C0079,Belgium,Sports,Trevor Fisher,ruizkaitlyn@example.org
INV000450,BOO5623,Technical Manual,2,2023-06-28 21:58:28,24.29,C0072,Germany,Books,John Brown,xprice@example.net
INV000451,HOM8130,Mirror,35,2024-09-21 04:41:56,21.91,C0049,France,Home & Garden,Stacey Russell,sarayoung@example.org
INV000452,HOM5726,Cushion,-43,2023-02-02 09:35:19,13.43,C0047,Switzerland,Home & Garden,Sandra Aguilar,russellwilliams@example.com
INV000453,HOM2387,Cushion,9,2024-05-19 12:14:07,64.58,C0063,Switzerland,Home & Garden,Frances Cardenas,emilywalker@example.org
INV000453,HOM3945,Curtains,30,2023-09-24 23:53:47,51.43,C0078,Italy,Home & Garden,David Murphy,wmurphy@example.com
INV000454,HOM1121,Curtains,37,2024-12-15 17:39:20,50.32,C0024,Denmark,Home & Garden,Jessica Holmes,wrightcaleb@example.org
INV000455,SPO1548,Bicycle,3,2024-07-16 02:50:46,57.25,C0070,Germany,Sports,Jeremiah Reeves,josephflores@example.net
INV000456,ELE9624,Tablet,49,2023-05-17 21:43:12,78.11,C0089,Austria,Electronics,Samuel Rivas,ramirezshannon@example.com
INV000456,CLO2279,Shorts,44,2024-11-09 09:47:42,63.74,C0012,France,Clothing,Jennifer Rocha,ithomas@example.org
INV000457,SPO8681,Football,30,2023-06-14 10:51:49,51.75,C0044,Belgium,Sports,Michelle Harris,william40@example.org
INV000458,BOO1578,Cookbook,45,2024-01-13 23:29:44,92.36,C0038,Japan,Books,Kevin Mills,james53@example.com
INV000459,HOM3770,Curtains,37,2024-11-07 19:11:53,6.11,C0008,France,Home & Garden,Dr. Sharon James,xreid@example.org
INV000460,HOM3077,Lamp,33,2025-07-03 18:42:46,8.61,C0037,Germany,Home & Garden,Cynthia Wilson,bethwilliams@example.org
INV000461,BOO2827,Fiction Book,39,2024-09-14 01:51:04,18.29,C0036,Portugal,Books,Kim Brown,yorkcasey@example.org
INV000462,BOO8944,Biography,12,2025-03-24 22:44:22,80.14,C0023,Netherlands,Books,Lisa Brandt,jenniferross@example.net
INV000463,SPO9125,Yoga Mat,49,2023-05-03 04:10:33,99.36,C0019,Switzerland,Sports,Mark Lynch,nathanielmartin@example.net
INV000464,CLO6653,Jacket,4,2024-09-06 19:15:06,64.58,C0082,Japan,Clothing,Jacob Obrien,stricklandfrank@example.com
INV000465,HOM8803,Picture Frame,48,2024-04-26 23:52:26,94.88,C0052,Austria,Home & Garden,Courtney Velasquez,ybailey@example.org
INV000466,HOM3378,Picture Frame,-34,2024-06-11 09:58:21,87.16,C0050,Switzerland,Home & Garden,Rita Keith,whitesandra@example.com
INV000467,BOO1672,Atlas,7,2023-12-11 04:48:18,91.85,C0087,Portugal,Books,Madison Poole,ryangross@example.net
INV000468,BOO5429,Magazine,18,2024-06-01 09:41:53,80.43,C0084,Portugal,Books,Michael Burton,terrykevin@example.net
INV000469,CLO4193,Boots,34,2023-09-19 04:26:30,34.4,C0087,Portugal,Clothing,Madison Poole,ryangross@example.net
INV000470,ELE1195,Smartphone,27,2023-04-29 15:37:46,10.67,C0087,Portugal,Electronics,Madison Poole,ryangross@example.net
INV000471,BOO1557,Biography,2,2025-03-04 00:11:46,62.32,C0037,Germany,Books,Cynthia Wilson,bethwilliams@example.org
INV000471,SPO2965,Tennis Racket,6,2023-06-27 03:13:16,85.79,C0028,Belgium,Sports,Brent Jordan,ujenkins@example.org
INV000471,CLO4018,Jeans,17,2025-04-04 06:22:53,30.16,C0073,Italy,Clothing,Alicia Gilmore,wwoods@example.com
INV000472,HOM5216,Candle,11,2025-03-03 04:23:27,78.29,C0036,Portugal,Home & Garden,Kim Brown,yorkcasey@example.org
INV000473,BOO3915,Textbook,29,2023-10-29 05:15:14,7.87,C0008,France,Books,Dr. Sharon James,xreid@example.org
INV000474,HOM3357,Lamp,35,2024-06-26 17:39:14,77.1,C0083,Spain,Home & Garden,Alexander Collins,tsanders@example.org
INV000474,BOO1571,Technical Manual,5,2024-06-29 09:56:48,7.97,C0092,Spain,Books,Jason Peters,hannahbrewer@example.com
INV000475,CLO1619,T-Shirt,43,2023-08-18 10:16:34,39.66,C0064,Netherlands,Clothing,Angel Riggs,gibsonolivia@example.net
INV000476,SPO8833,Water Bottle,28,2024-01-03 00:44:28,40.99,C0001,EIRE,Sports,Allison Hill,donaldgarcia@example.net
INV000477,ELE8898,Speaker,8,2023-06-09 16:49:50,57.16,C0029,Italy,Electronics,Victoria Garcia,zchandler@example.org
INV000478,ELE6985,Smartphone,35,2023-08-16 11:50:10,85.48,C0052,Austria,Electronics,Courtney Velasquez,ybailey@example.org
INV000478,CLO1644,Dress,25,2024-02-02 15:11:13,66.41,C0038,Japan,Clothing,Kevin Mills,james53@example.com
INV000479,BOO2390,Dictionary,41,2023-11-03 10:49:33,44.36,C0089,Austria,Books,Samuel Rivas,ramirezshannon@example.com
INV000480,CLO7369,Shorts,5,2023-09-27 12:30:44,79.48,C0076,France,Clothing,Rebecca Ramsey,ncalhoun@example.net
INV000480,ELE6558,Laptop,4,2025-07-24 19:03:43,34.43,C0058,Poland,Electronics,Lisa Alvarado,cortezkevin@example.com
INV000481,SPO9791,Water Bottle,10,2023-08-26 11:23:55,74.36,C0084,Portugal,Sports,Michael Burton,terrykevin@example.net
INV000481,ELE1750,Monitor,16,2023-04-28 01:22:25,70.43,C0063,Switzerland,Electronics,Frances Cardenas,emilywalker@example.org
INV000482,ELE3796,Monitor,38,2023-10-03 04:29:10,7.33,C0040,Austria,Electronics,Kristine Garcia,williamanderson@example.com
INV000483,CLO4320,Jeans,28,2025-02-06 14:01:04,34.4,C0079,Belgium,Clothing,Trevor Fisher,ruizkaitlyn@example.org
INV000484,SPO3250,Golf Club,21,2024-12-21 17:25:26,83.81,C0016,United Kingdom,Sports,Tricia Valencia,frazierdanny@example.net
INV000485,ELE5487,Smartphone,10,2025-05-25 17:34:55,76.0,C0043,Poland,Electronics,Shawn Baker,newtoneric@example.com
INV000486,SPO3185,Football,7,2025-06-19 04:08:10,79.31,C0032,Austria,Sports,Tammy Allison,richardolson@example.com
INV000487,ELE1118,Laptop,12,2024-11-28 08:24:03,92.69,C0063,Switzerland,Electronics,Frances Cardenas,emilywalker@example.org
INV000488,HOM4377,Cushion,10,2025-05-26 21:46:44,64.34,C0089,Austria,Home & Garden,Samuel Rivas,ramirezshannon@example.com
INV000488,ELE3949,Mouse,46,2024-05-17 02:04:35,50.49,C0079,Belgium,Electronics,Trevor Fisher,ruizkaitlyn@example.org
INV000488,HOM4860,Vase,13,2024-05-06 02:30:44,12.63,C0045,France,Home & Garden,Sandra Williams,kellie42@example.net
INV000489,SPO4592,Golf Club,30,2023-08-23 12:05:59,77.26,C0098,Spain,Sports,Adrian Ferguson,brandon08@example.com
INV000490,HOM3888,Clock,-11,2024-11-14 03:32:46,67.34,C0020,Japan,Home & Garden,Linda Burns,hickmannatasha@example.com
INV000491,BOO8424,Magazine,3,2023-04-17 01:53:46,11.34,C0056,Netherlands,Books,William Wilson,jonathanfletcher@example.org
INV000492,HOM2901,Rug,5,2024-12-29 10:38:42,89.61,C0004,Switzerland,Home & Garden,Abigail Shaffer,jpeterson@example.org
INV000493,BOO2804,Biography,21,2024-11-17 22:42:41,23.55,C0026,Portugal,Books,Shannon Jones,joshuawashington@example.net
INV000494,ELE8936,Monitor,4,2024-04-15 09:57:50,89.16,C0029,Italy,Electronics,Victoria Garcia,zchandler@example.org
INV000495,BOO8499,Cookbook,47,2024-03-02 16:34:35,20.22,C0050,Switzerland,Books,Rita Keith,whitesandra@example.com
INV000496,SPO5597,Football,9,2025-07-07 17:43:36,12.0,C0005,Switzerland,Sports,Gabrielle Davis,howardmaurice@example.com
INV000496,BOO3568,Encyclopedia,41,2023-03-29 06:14:54,95.32,C0029,Italy,Books,Victoria Garcia,zchandler@example.org
INV000497,ELE9548,Speaker,32,2024-06-30 17:21:25,86.36,C0030,EIRE,Electronics,Connor West,dwhite@example.org
INV000498,HOM5060,Plant Pot,21,2025-02-27 02:53:24,43.99,C0002,United Kingdom,Home & Garden,Angie Henderson,davisjesse@example.net
INV000498,ELE1724,Speaker,3,2023-04-26 06:01:41,99.14,C0074,Austria,Electronics,Sarah Ashley,vmedina@example.net
INV000499,HOM8412,Lamp,32,2024-04-27 04:50:36,0.0,C0051,EIRE,Home & Garden,Sharon Cochran,erik16@example.org
INV000500,CLO1260,Jeans,31,2024-12-18 07:00:27,67.23,C0038,Japan,Clothing,Kevin Mills,james53@example.com
INV000501,ELE8598,Monitor,50,2024-12-03 00:34:12,14.72,C0075,Portugal,Electronics,Stephanie Freeman,ryan06@example.com
INV000501,HOM2158,Vase,25,2023-02-28 10:05:59,89.45,C0081,Austria,Home & Garden,Cynthia Wells,elliottjeffery@example.net
INV000502,SPO4393,Golf Club,44,2023-03-30 09:00:53,9.01,C0035,Poland,Sports,Lauren Daniels,brian97@example.net
INV000503,BOO2818,Fiction Book,25,2024-07-26 19:32:02,37.19,C0087,Portugal,Books,Madison Poole,ryangross@example.net
INV000504,ELE4354,Keyboard,9,2024-03-21 23:00:27,98.14,C0072,Germany,Electronics,John Brown,xprice@example.net
INV000505,SPO4693,Dumbbell,21,2023-04-30 04:44:20,35.92,C0097,EIRE,Sports,Paige Carlson,wallkenneth@example.com
INV000506,BOO8412,Magazine,32,2023-05-21 06:29:51,50.64,C0009,Denmark,Books,Daniel Adams,lynchgeorge@example.net
INV000507,BOO7031,Dictionary,44,2025-07-11 20:54:03,94.59,C0069,Italy,Books,Paul Larsen,katie87@example.net
INV000508,ELE7400,Smartphone,12,2025-02-26 16:51:30,29.55,C0059,Belgium,Electronics,Erika Terry,jamesortega@example.com
INV000509,CLO3465,Shorts,14,2024-08-20 06:32:44,52.55,C0090,Poland,Clothing,Mary Rogers,lrosales@example.com
INV000509,CLO6680,Shorts,27,2024-12-19 19:08:27,44.94,C0070,Germany,Clothing,Jeremiah Reeves,josephflores@example.net
INV000510,SPO7745,Bicycle,38,2025-06-20 12:14:54,34.94,C0030,EIRE,Sports,Connor West,dwhite@example.org
INV000511,SPO8295,Golf Club,30,2025-05-11 02:24:43,31.1,C0090,Poland,Sports,Mary Rogers,lrosales@example.com
INV000512,CLO7093,Shorts,-19,2023-03-05 17:26:15,77.21,C0034,Poland,Clothing,Michael Cross,smoore@example.org
INV000513,SPO9770,Yoga Mat,19,2024-11-29 15:17:15,19.05,C0022,United Kingdom,Sports,Kim Martinez,karroyo@example.com
INV000513,CLO2915,Jacket,3,2025-06-07 00:54:21,99.38,C0020,Japan,Clothing,Linda Burns,hickmannatasha@example.com
INV000514,SPO6192,Football,23,2023-10-20 10:04:33,15.65,C0027,Spain,Sports,Timothy Duncan,esanchez@example.com
INV000515,ELE9182,Speaker,50,2024-05-14 11:23:11,15.39,C0016,United Kingdom,Electronics,Tricia Valencia,frazierdanny@example.net
INV000516,SPO6427,Golf Club,42,2025-07-28 20:15:08,70.84,C0095,France,Sports,Jesse Parker,davidlee@example.org
INV000516,CLO8243,Boots,22,2025-01-08 20:44:07,69.23,C0074,Austria,Clothing,Sarah Ashley,vmedina@example.net
INV000517,ELE1406,Smart Watch,26,2025-02-17 20:19:40,62.13,C0071,Switzerland,Electronics,Chris Reyes,jasminebrown@example.com
INV000518,CLO9625,Boots,15,2023-08-23 08:30:30,78.35,C0078,Italy,Clothing,David Murphy,wmurphy@example.com
INV000519,ELE7462,Keyboard,13,2023-04-07 02:49:07,49.56,C0058,Poland,Electronics,Lisa Alvarado,cortezkevin@example.com
INV000520,BOO3423,Journal,46,2024-11-30 20:43:08,85.53,C0086,Switzerland,Books,Matthew Smith,gshort@example.com
INV000521,BOO2435,Dictionary,14,2023-06-10 18:49:46,73.06,C0045,France,Books,Sandra Williams,kellie42@example.net
INV000521,CLO7786,Sweater,9,2024-06-17 12:17:17,83.72,C0037,Germany,Clothing,Cynthia Wilson,bethwilliams@example.org
INV000522,BOO7156,Technical Manual,6,2023-05-12 00:01:04,1.66,C0068,Switzerland,Books,Jessica Meadows,vmerritt@example.com
INV000523,SPO4264,Yoga Mat,12,2025-02-22 18:57:00,83.4,C0060,Portugal,Sports,Stephanie Gilbert,richard04@example.com
INV000523,SPO9095,Running Shoes,36,2023-09-26 01:27:45,74.25,C0039,EIRE,Sports,Michael Evans,sarah10@example.com
INV000524,HOM5713,Lamp,27,2023-03-02 19:19:27,18.76,C0039,EIRE,Home & Garden,Michael Evans,sarah10@example.com
INV000525,BOO2093,Dictionary,39,2024-01-20 20:33:19,74.81,C0098,Spain,Books,Adrian Ferguson,brandon08@example.com
INV000525,HOM7114,Lamp,-33,2024-11-11 00:48:40,73.56,C0081,Austria,Home & Garden,Cynthia Wells,elliottjeffery@example.net
INV000526,BOO3219,Dictionary,23,2024-11-13 14:49:54,17.17,C0019,Switzerland,Books,Mark Lynch,nathanielmartin@example.net
INV000526,ELE5778,Smart Watch,34,2025-03-25 02:41:30,64.26,C0046,Germany,Electronics,Michael Hoffman,jonesnicole@example.org
INV000527,ELE3738,Mouse,35,2025-03-23 01:27:33,32.94,C0098,Spain,Electronics,Adrian Ferguson,brandon08@example.com
INV000527,BOO9755,Technical Manual,38,2025-08-05 07:11:36,35.81,C0035,Poland,Books,Lauren Daniels,brian97@example.net
INV000528,HOM6575,Mirror,11,2023-09-04 14:29:15,11.14,C0100,Denmark,Home & Garden,John Peterson,kingmichelle@example.org
INV000529,SPO9717,Golf Club,46,2024-07-19 07:05:57,55.56,C0072,Germany,Sports,John Brown,xprice@example.net
INV000530,ELE1284,Tablet,31,2024-08-02 04:55:45,35.47,C0010,Germany,Electronics,Joel Nelson,gabriellecameron@example.org
INV000531,SPO3821,Bicycle,46,2024-03-15 11:02:13,31.16,C0077,Belgium,Sports,James Elliott,millerroy@example.com
INV000532,CLO6036,Jacket,9,2024-08-24 19:56:10,21.77,C0089,Austria,Clothing,Samuel Rivas,ramirezshannon@example.com
INV000532,ELE8934,Laptop,49,2024-09-27 00:01:39,43.69,C0015,Canada,Electronics,Rebecca Henderson,cruzcaitlin@example.com
INV000533,ELE2948,Monitor,17,2024-06-09 15:14:29,0.0,C0076,France,Electronics,Rebecca Ramsey,ncalhoun@example.net
INV000533,SPO4027,Dumbbell,43,2025-07-17 18:48:02,35.8,C0027,Spain,Sports,Timothy Duncan,esanchez@example.com
INV000533,BOO3630,Magazine,33,2023-03-23 08:19:40,78.3,C0075,Portugal,Books,Stephanie Freeman,ryan06@example.com
INV000534,ELE4555,Keyboard,46,2024-06-03 20:37:55,19.96,C0075,Portugal,Electronics,Stephanie Freeman,ryan06@example.com
INV000535,ELE9260,Headphones,46,2023-04-13 09:22:19,48.0,C0093,Canada,Electronics,Alan Phillips,tholt@example.net
INV000536,CLO7219,Hat,28,2024-05-27 03:45:44,22.21,C0014,Switzerland,Clothing,Zachary Hicks,camposmichelle@example.org
INV000536,HOM9515,Lamp,9,2023-05-27 19:26:13,50.09,C0016,United Kingdom,Home & Garden,Tricia Valencia,frazierdanny@example.net
INV000536,BOO2895,Dictionary,25,2025-05-16 18:22:34,29.08,C0011,United Kingdom,Books,Andrew Stewart,carl95@example.org
INV000536,CLO7672,Skirt,19,2024-08-23 12:09:29,98.51,C0057,Poland,Clothing,Renee Mcdaniel,michaeljones@example.net
INV000536,BOO1209,Cookbook,44,2024-03-17 09:46:01,49.67,C0061,France,Books,Richard Lawson,steven73@example.net
INV000537,ELE7468,Tablet,26,2024-01-27 11:05:01,69.81,C0011,United Kingdom,Electronics,Andrew Stewart,carl95@example.org
INV000537,ELE4261,Camera,22,2025-07-25 06:18:53,20.83,C0022,United Kingdom,Electronics,Kim Martinez,karroyo@example.com
INV000538,HOM5472,Picture Frame,49,2023-08-22 14:19:26,79.16,C0055,Poland,Home & Garden,Victoria Johnson,yreed@example.com
INV000539,HOM9379,Clock,18,2024-06-01 20:38:15,15.59,C0078,Italy,Home & Garden,David Murphy,wmurphy@example.com
INV000540,CLO2631,T-Shirt,48,2023-05-07 14:36:51,6.23,C0030,EIRE,Clothing,Connor West,dwhite@example.org
INV000540,SPO3502,Bicycle,20,2025-06-24 06:06:13,62.57,C0049,France,Sports,Stacey Russell,sarayoung@example.org
INV000540,HOM4308,Clock,19,2023-08-08 16:49:55,66.55,C0099,Netherlands,Home & Garden,Beth Oneill,agarcia@example.net
INV000541,SPO1517,Football,28,2024-06-27 10:15:51,88.13,C0070,Germany,Sports,Jeremiah Reeves,josephflores@example.net
INV000541,HOM1538,Vase,12,2024-04-26 22:16:38,56.11,C0057,Poland,Home & Garden,Renee Mcdaniel,michaeljones@example.net
INV000541,HOM6119,Cushion,46,2024-08-31 21:15:10,39.52,C0063,Switzerland,Home & Garden,Frances Cardenas,emilywalker@example.org
INV000542,SPO8697,Basketball,31,2023-07-20 07:39:58,56.66,C0071,Switzerland,Sports,Chris Reyes,jasminebrown@example.com
INV000543,HOM6779,Curtains,50,2025-07-13 08:44:41,97.8,C0076,France,Home & Garden,Rebecca Ramsey,ncalhoun@example.net
INV000544,BOO1440,Encyclopedia,49,2023-05-12 14:33:13,89.24,C0047,Switzerland,Books,Sandra Aguilar,russellwilliams@example.com
INV000545,HOM1924,Candle,43,2024-04-25 22:02:57,25.18,C0046,Germany,Home & Garden,Michael Hoffman,jonesnicole@example.org
INV000546,ELE2875,Smart Watch,22,2025-05-18 06:07:30,17.81,C0089,Austria,Electronics,Samuel Rivas,ramirezshannon@example.com
INV000547,SPO7900,Golf Club,18,2024-08-08 03:37:20,3.02,C0055,Poland,Sports,Victoria Johnson,yreed@example.com
INV000548,HOM2601,Candle,32,2024-05-25 06:29:36,10.91,C0074,Austria,Home & Garden,Sarah Ashley,vmedina@example.net
INV000549,BOO5907,Cookbook,24,2023-07-18 12:29:48,96.97,C0098,Spain,Books,Adrian Ferguson,brandon08@example.com
INV000549,SPO5708,Dumbbell,17,2025-03-28 17:21:58,5.71,C0010,Germany,Sports,Joel Nelson,gabriellecameron@example.org
INV000550,ELE2552,Mouse,38,2023-05-26 04:10:44,34.35,C0096,Germany,Electronics,Tiffany Vaughn,javierwashington@example.net
INV000551,BOO5945,Technical Manual,33,2024-10-19 17:44:00,80.61,C0027,Spain,Books,Timothy Duncan,esanchez@example.com
INV000552,BOO9443,Encyclopedia,30,2025-02-28 21:49:29,67.48,C0052,Austria,Books,Courtney Velasquez,ybailey@example.org
INV000553,CLO9178,Boots,14,2024-07-16 01:55:45,66.42,C0067,Portugal,Clothing,Robert Contreras,stephanie79@example.net
INV000554,SPO8106,Basketball,37,2023-01-29 07:41:01,72.93,C0082,Japan,Sports,Jacob Obrien,stricklandfrank@example.com
INV000555,CLO8133,Shoes,27,2024-07-17 06:37:15,32.55,C0031,France,Clothing,Angela Morton,williamsyvette@example.org
INV000556,BOO3631,Textbook,17,2024-04-24 19:21:42,69.0,C0053,Portugal,Books,Matthew Ross,michelle45@example.net
INV000557,CLO8604,Shoes,32,2023-10-08 00:41:19,56.42,C0004,Switzerland,Clothing,Abigail Shaffer,jpeterson@example.org
INV000558,BOO1477,Cookbook,17,2023-11-29 17:40:52,79.18,C0021,Portugal,Books,David Bradley,millertodd@example.org
INV000559,HOM1906,Vase,6,2024-06-14 20:42:18,32.08,C0006,Spain,Home & Garden,Monica Herrera,smiller@example.net
INV000559,ELE3302,Speaker,16,2025-01-25 09:29:38,12.08,C0047,Switzerland,Electronics,Sandra Aguilar,russellwilliams@example.com
INV000560,SPO9133,Running Shoes,6,2023-10-26 06:28:26,24.57,C0075,Portugal,Sports,Stephanie Freeman,ryan06@example.com
INV000561,HOM7928,Plant Pot,14,2023-12-18 22:08:12,15.28,C0075,Portugal,Home & Garden,Stephanie Freeman,ryan06@example.com
INV000562,SPO9034,Football,35,2023-08-02 16:48:29,38.1,C0033,EIRE,Sports,Carmen Smith,ybaker@example.com
INV000563,CLO3374,Shoes,24,2023-08-29 16:46:29,48.05,C0088,Denmark,Clothing,Robert Medina,umarshall@example.net
INV000564,ELE4926,Laptop,17,2023-04-30 20:55:22,55.72,C0078,Italy,Electronics,David Murphy,wmurphy@example.com
INV000565,ELE4872,Keyboard,29,2024-04-04 11:55:43,39.46,C0088,Denmark,Electronics,Robert Medina,umarshall@example.net
INV000565,BOO4857,Technical Manual,20,2023-06-07 02:48:03,21.83,C0033,EIRE,Books,Carmen Smith,ybaker@example.com
INV000566,HOM5489,Vase,6,2025-02-27 16:02:39,82.5,C0099,Netherlands,Home & Garden,Beth Oneill,agarcia@example.net
INV000567,HOM3627,Lamp,45,2025-04-18 12:06:44,26.84,C0043,Poland,Home & Garden,Shawn Baker,newtoneric@example.com
INV000567,BOO1448,Dictionary,49,2025-03-28 22:31:19,6.16,C0071,Switzerland,Books,Chris Reyes,jasminebrown@example.com
INV000567,ELE4278,Speaker,41,2023-02-28 15:19:42,31.25,C0018,Denmark,Electronics,Deborah Mason,williamrodriguez@example.net
INV000568,CLO7722,Boots,21,2024-06-07 03:29:08,45.7,C0092,Spain,Clothing,Jason Peters,hannahbrewer@example.com
INV000569,BOO4254,Textbook,6,2023-07-23 13:51:44,42.04,C0076,France,Books,Rebecca Ramsey,ncalhoun@example.net
INV000569,CLO1376,T-Shirt,36,2025-07-16 18:57:40,65.06,C0074,Austria,Clothing,Sarah Ashley,vmedina@example.net
INV000569,BOO1815,Cookbook,26,2024-08-08 05:08:05,62.18,C0026,Portugal,Books,Shannon Jones,joshuawashington@example.net
INV000569,SPO1231,Tennis Racket,46,2023-08-28 14:57:35,53.06,C0022,United Kingdom,Sports,Kim Martinez,karroyo@example.com
INV000569,ELE4328,Headphones,13,2023-09-10 01:00:52,94.66,C0064,Netherlands,Electronics,Angel Riggs,gibsonolivia@example.net
INV000569,CLO4385,Sweater,39,2023-10-08 22:25:34,22.34,C0049,France,Clothing,Stacey Russell,sarayoung@example.org
INV000570,HOM1471,Cushion,19,2023-09-15 03:44:50,97.64,C0024,Denmark,Home & Garden,Jessica Holmes,wrightcaleb@example.org
INV000571,HOM1169,Lamp,31,2024-11-10 21:38:50,14.19,C0075,Portugal,Home & Garden,Stephanie Freeman,ryan06@example.com
INV000572,HOM5198,Mirror,5,2023-03-09 20:58:18,10.43,C0092,Spain,Home & Garden,Jason Peters,hannahbrewer@example.com
INV000573,SPO1745,Basketball,1,2024-09-30 05:55:09,26.11,C0046,Germany,Sports,Michael Hoffman,jonesnicole@example.org
INV000574,CLO1673,Skirt,38,2024-07-19 22:03:59,18.76,C0048,Australia,Clothing,Rebecca Valencia,jason31@example.com
INV000575,CLO6198,Jeans,46,2024-01-04 23:46:03,53.51,C0060,Portugal,Clothing,Stephanie Gilbert,richard04@example.com
INV000576,HOM6907,Picture Frame,28,2024-11-21 00:55:41,29.01,C0017,Belgium,Home & Garden,Patricia Peterson,ryan70@example.net
INV000576,SPO8139,Bicycle,11,2025-08-06 12:38:50,32.24,C0034,Poland,Sports,Michael Cross,smoore@example.org
INV000577,HOM4095,Vase,10,2024-03-18 14:52:59,6.4,C0085,Spain,Home & Garden,Barbara Riggs,reedross@example.com
